"","longitude","latitude","housing_median_age","total_rooms","total_bedrooms","population","households","median_income","median_house_value","ocean_proximity"
"2633",-118.14,33.91,36,1096,204,569,201,4.475,182300,"<1H OCEAN"
"2634",-118.33,34.21,31,3190,489,1362,480,NA,402900,"<1H OCEAN"
"2635",-117.99,33.7,13,4013,903,NA,859,4.625,248800,NA
"2636",-118.11,34.01,41,815,252,775,231,2.2847,190000,"<1H OCEAN"
"2637",-117.02,32.81,27,1950,317,950,320,4.0656,164000,"<1H OCEAN"
"2638",-118.47,33.99,37,2155,721,1082,637,3.4071,267500,NA
"2639",-122.62,38.15,14,2259,341,1127,346,NA,334900,"<1H OCEAN"
"2640",-119.71,36.8,25,875,156,646,166,3,72800,"INLAND"
"2641",-121.96,38.54,6,1485,318,NA,308,3.2222,139600,"INLAND"
"2642",-117,32.7,23,2785,468,1456,449,4.3714,131000,"NEAR OCEAN"
"2643",-118.26,34.02,48,1465,440,1859,400,1.3134,96200,"<1H OCEAN"
"2644",-120.43,37.32,16,1170,178,566,181,5.2522,125300,"INLAND"
"2645",-117.08,32.76,27,1221,254,606,259,3.0833,155400,"NEAR OCEAN"
"2646",-118.14,33.95,42,1413,228,630,219,NA,300000,"<1H OCEAN"
"2647",-117.04,33.09,16,4677,581,1902,566,NA,335600,"<1H OCEAN"
"2648",-118.1,33.96,38,1657,335,1195,309,4.1711,160100,"<1H OCEAN"
"2649",-118.34,33.99,48,2009,335,919,297,4.8125,170500,"<1H OCEAN"
"2650",-116.92,32.82,17,2492,494,NA,439,2.8875,155700,"<1H OCEAN"
"2651",-118.12,33.88,36,1083,218,557,210,3.0795,218400,"<1H OCEAN"
"2652",-117.49,33.9,7,10235,2238,5271,2094,3.6071,159100,"INLAND"
"2653",-118.2,34.05,50,1407,401,1526,385,2.29,121800,"<1H OCEAN"
"2654",-117.06,32.56,17,2803,683,NA,676,1.7958,140400,"NEAR OCEAN"
"2655",-117.9,34.09,39,1726,333,892,335,4.3409,191800,"<1H OCEAN"
"2656",-121.28,37.83,32,696,151,443,144,2.5156,86300,"INLAND"
"2657",-118.27,34.05,52,1292,864,2081,724,0.9563,275000,"<1H OCEAN"
"2658",-122.15,37.7,36,1468,252,733,229,3.4583,192600,"NEAR BAY"
"2659",-117.9,33.91,36,1376,257,687,221,3.5403,195400,"<1H OCEAN"
"2660",-122.45,37.66,35,2738,509,1545,493,5.3446,263300,"NEAR OCEAN"
"2661",-120.35,37.95,13,2104,407,960,401,2.4,177000,"INLAND"
"2662",-120.98,38.99,17,3403,661,1540,622,3.6354,162900,"INLAND"
"2663",-119.03,35.35,34,1441,294,NA,275,2.6875,73700,"INLAND"
"2664",-117.21,32.75,27,2072,534,1118,510,2.8043,262100,"NEAR OCEAN"
"2665",-121.37,38.57,16,3895,896,1762,855,2.6635,135800,"INLAND"
"2666",-118.33,34.02,45,1667,399,928,375,1.8783,118200,"<1H OCEAN"
"2667",-118.04,33.94,31,3808,670,2430,660,4.625,173900,"<1H OCEAN"
"2668",-117.08,32.73,36,3331,643,NA,622,3.6974,122000,"NEAR OCEAN"
"2669",-121.72,36.81,18,1984,379,1078,359,3.2969,229900,"<1H OCEAN"
"2670",-115.73,33.35,23,1586,448,338,182,1.2132,30000,"INLAND"
"2671",-117.44,33.99,12,9966,1517,5008,1492,4.5625,171300,"INLAND"
"2672",-117.87,33.88,25,1808,440,NA,454,3.025,156900,"<1H OCEAN"
"2673",-118.4,33.86,41,2237,597,938,523,4.7105,500001,NA
"2674",-117.68,34.08,28,2459,492,1230,498,3.0978,137200,"INLAND"
"2675",-118.2,34.02,26,36,9,35,9,1.625,175000,"<1H OCEAN"
"2676",-121.84,36.62,26,32,8,27,10,2.225,150000,"<1H OCEAN"
"2677",-120.96,37.48,32,1256,212,682,236,2.9844,135900,"INLAND"
"2678",-120.13,36.87,32,2089,468,1765,427,2.234,61700,"INLAND"
"2679",-118.33,33.97,44,2526,579,1423,573,2.5363,158800,"<1H OCEAN"
"2680",-120.72,38.24,32,2685,543,1061,492,2.5473,101600,"INLAND"
"2681",-116.48,33.84,5,5480,1371,1050,485,1.7204,137500,"INLAND"
"2682",-118.27,33.94,38,1314,318,1080,285,1.5872,89800,"<1H OCEAN"
"2683",-118.36,34.08,52,1902,488,848,478,2.9621,175000,"<1H OCEAN"
"2684",-117.05,33.03,14,5180,1051,1639,991,4.5,222200,"<1H OCEAN"
"2685",-118.3,33.94,36,2041,531,1390,464,2.0114,99300,"<1H OCEAN"
"2686",-122.87,38.62,52,1514,348,767,354,2.1903,160000,"<1H OCEAN"
"2687",-122.31,40.75,18,1411,330,494,227,1.4911,75800,"INLAND"
"2688",-120.27,37.11,18,1277,234,674,238,2.6694,75900,"INLAND"
"2689",-118.19,33.96,28,3507,969,3740,970,2.0162,142000,"<1H OCEAN"
"2690",-122.48,37.85,42,6297,1307,2096,1205,NA,500001,"NEAR BAY"
"2691",-121.67,36.93,22,569,132,542,125,2.1875,187500,"<1H OCEAN"
"2692",-117.81,34.01,12,9197,1642,4332,1554,4.9589,282100,NA
"2693",-118.13,34.2,46,1271,236,573,210,4.9312,240200,"INLAND"
"2694",-118.71,34.3,23,1983,280,NA,287,NA,236700,"<1H OCEAN"
"2695",-117.22,33.81,4,9911,1946,5145,1661,3.4237,113700,"INLAND"
"2696",-118.32,33.99,49,1407,269,889,283,1.9779,114200,"<1H OCEAN"
"2697",-117.13,32.91,15,1450,266,NA,290,3.6111,196300,"<1H OCEAN"
"2698",-121.49,39.49,20,2505,468,1174,429,2.9965,88900,"INLAND"
"2699",-119.95,36.8,30,1233,214,620,199,3.4297,112500,"INLAND"
"2700",-121.62,37.61,26,1786,306,771,279,5.7239,430600,NA
"2701",-121.29,38.61,17,13553,2474,6544,2359,3.9727,132700,"INLAND"
"2702",-121.82,38.01,42,1017,253,798,266,2.1719,99100,"INLAND"
"2703",-121.63,36.65,44,309,121,315,80,1.6071,112500,"<1H OCEAN"
"2704",-118.63,34.18,33,5252,760,2041,730,NA,389700,NA
"2705",-116.97,33.78,24,2680,606,1728,527,2.535,74800,"INLAND"
"2706",-117.91,33.63,20,3442,1526,1427,977,3.1985,106300,"<1H OCEAN"
"2707",-121.94,37.53,33,2095,342,941,304,5.761,259600,"<1H OCEAN"
"2708",-120.67,38.19,17,2967,611,1387,564,2.0417,92600,"INLAND"
"2709",-122.27,38.53,22,678,137,336,103,4.4,142500,"INLAND"
"2710",-122.29,38.31,45,3075,754,1635,723,2.2721,139800,"NEAR BAY"
"2711",-118.06,34.12,25,3891,848,1848,759,3.6639,248100,NA
"2712",-117.16,33.73,10,2381,454,NA,477,2.6322,140700,"INLAND"
"2713",-122.27,37.87,49,1350,368,707,350,2.8846,211300,"NEAR BAY"
"2714",-122.54,37.9,41,3170,622,1091,528,3.7813,389200,"NEAR BAY"
"2715",-121.38,38.59,36,2253,434,1018,426,3.2596,98700,"INLAND"
"2716",-121.44,38.61,33,1591,466,NA,418,1.0467,70100,"INLAND"
"2717",-117.74,33.73,18,328,68,391,60,4.1167,87500,"<1H OCEAN"
"2718",-118.61,34.21,33,2609,431,1208,406,5.4527,227100,"<1H OCEAN"
"2719",-124.15,40.76,24,2858,511,1388,512,3.375,100600,"NEAR OCEAN"
"2720",-122.16,37.73,52,1114,206,425,207,2.5625,175000,"NEAR BAY"
"2721",-124.25,40.28,32,1430,419,NA,187,1.9417,76100,"NEAR OCEAN"
"2722",-119.04,35.42,47,1691,402,913,358,1.8403,54700,"INLAND"
"2723",-118.04,33.98,50,1951,458,1362,454,3,163200,"<1H OCEAN"
"2724",-122.09,37.21,15,1969,332,822,324,NA,394900,NA
"2725",-122.48,37.78,48,2835,728,1674,684,3.129,375000,"NEAR BAY"
"2726",-119.82,36.83,16,2868,376,1016,379,6.1175,144700,"INLAND"
"2727",-117.91,34.06,29,3250,521,NA,513,5.112,218300,"<1H OCEAN"
"2728",-122.41,37.7,23,1817,400,1376,382,2.4113,214200,"NEAR BAY"
"2729",-122.25,37.77,52,1527,320,825,264,3.4531,208800,"NEAR BAY"
"2730",-118.1,33.89,36,769,142,498,137,4.7159,182100,"<1H OCEAN"
"2731",-119.32,36.3,14,1680,343,931,350,2.7336,89200,"INLAND"
"2732",-120.95,36.47,52,1691,301,618,239,3.2292,225000,"<1H OCEAN"
"2733",-119.14,36.23,22,2935,523,1927,530,2.5875,70400,"INLAND"
"2734",-118.41,34.14,33,778,143,258,130,5.738,497600,"<1H OCEAN"
"2735",-118.32,34.04,39,2965,812,2638,794,2.532,172700,"<1H OCEAN"
"2736",-121.87,39.82,11,5103,825,NA,810,4.5032,159700,"INLAND"
"2737",-121.88,39.74,12,14631,3298,7517,3262,1.6785,153100,"INLAND"
"2738",-117.26,33.09,13,3730,761,1335,603,4.1667,227100,"NEAR OCEAN"
"2739",-117.23,32.74,44,1404,229,NA,217,4.1806,263800,"NEAR OCEAN"
"2740",-117.21,33.71,16,8476,1758,2711,1427,2.1848,97900,"<1H OCEAN"
"2741",-118.11,34.05,23,3436,565,1729,529,5.9941,266700,NA
"2742",-118.31,33.82,35,3462,814,1902,700,3.402,279900,"<1H OCEAN"
"2743",-122.32,37.97,29,2347,464,1135,490,3.9722,161000,"NEAR BAY"
"2744",-119,35.31,37,1337,275,767,273,1.6522,53300,"INLAND"
"2745",-118.16,33.93,35,757,151,NA,132,3.7361,179800,"<1H OCEAN"
"2746",-122.36,37.95,38,1042,289,773,248,2.7714,104700,"NEAR BAY"
"2747",-118.26,34.24,35,2485,418,1226,406,5.7083,329500,"<1H OCEAN"
"2748",-118.13,34.13,39,2099,397,1500,380,4.8304,493200,"<1H OCEAN"
"2749",-117.37,33.95,32,2215,351,771,311,4.3542,142600,"INLAND"
"2750",-118.14,34.17,34,2384,604,2073,540,2.3062,158000,"<1H OCEAN"
"2751",-118.36,34.17,31,1939,505,1584,466,2.5234,199500,"<1H OCEAN"
"2752",-122.31,37.91,43,2549,511,1060,528,3.6417,178400,"NEAR BAY"
"2753",-118.18,33.91,36,1138,238,878,224,2.0625,134400,"<1H OCEAN"
"2754",-118,33.89,34,1932,315,1053,316,5.1377,213300,"<1H OCEAN"
"2755",-117.95,33.78,32,2296,560,1376,532,3.7303,188500,"<1H OCEAN"
"2756",-121.47,38.55,29,1303,308,861,263,1.0208,55800,"INLAND"
"2757",-118.15,33.77,41,3448,896,1621,838,4.5,339800,"NEAR OCEAN"
"2758",-118.91,35.4,10,3587,774,1398,763,2.569,113000,"INLAND"
"2759",-123.17,39.18,14,2240,327,1030,308,5.9585,214900,"<1H OCEAN"
"2760",-122.32,37.99,24,4865,968,2315,893,4.2852,173500,"NEAR BAY"
"2761",-122.91,39.06,21,1236,238,601,261,1.939,100300,"INLAND"
"2762",-117.8,33.78,17,4138,805,2442,780,4.7804,242000,"<1H OCEAN"
"2763",-122.01,36.98,27,2820,730,1511,745,2.589,242400,"NEAR OCEAN"
"2764",-117.94,34.1,31,1239,254,929,244,3.3625,153400,"<1H OCEAN"
"2765",-122.02,37.35,22,3219,756,1479,667,4.1473,354400,"<1H OCEAN"
"2766",-117.38,33.21,31,1502,367,1514,342,2.6442,103300,"NEAR OCEAN"
"2767",-116.32,34.1,10,4256,861,1403,686,2.6618,81000,"INLAND"
"2768",-121.08,38.93,14,4239,824,1729,794,2.4278,167700,"INLAND"
"2769",-117.81,33.68,4,1545,304,788,296,4.5469,500001,"<1H OCEAN"
"2770",-122.04,37.58,14,14917,2708,8012,2606,5.6277,269800,NA
"2771",-118.32,34.17,47,2589,465,1284,485,5.1008,247100,"<1H OCEAN"
"2772",-122.54,37.93,43,2998,470,970,430,5.5385,431800,"NEAR BAY"
"2773",-117.95,33.95,29,4943,674,1913,641,NA,379300,"<1H OCEAN"
"2774",-120.46,34.64,16,686,217,614,200,0.8106,83300,"NEAR OCEAN"
"2775",-119.73,36.72,15,2246,456,1190,403,2.0294,70400,"INLAND"
"2776",-116.58,33.09,36,992,224,334,126,3.0089,134400,"INLAND"
"2777",-121.42,38.51,21,3249,666,2611,663,1.9423,87800,"INLAND"
"2778",-121.96,37.43,18,2514,578,2205,545,3.3859,158000,"<1H OCEAN"
"2779",-121.18,37.64,43,1244,209,611,197,2.875,187500,"INLAND"
"2780",-118.09,33.9,37,1112,222,771,224,4.2132,164600,"<1H OCEAN"
"2781",-117.92,33.83,36,1072,193,639,196,5.0275,179300,"<1H OCEAN"
"2782",-122.82,38.4,40,2406,423,1054,426,3.8846,215900,"<1H OCEAN"
"2783",-122.9,39.09,15,2483,544,835,380,1.9141,143200,"INLAND"
"2784",-117.68,33.49,17,2232,372,1072,385,4.245,214500,"<1H OCEAN"
"2785",-121.34,38.64,17,2761,501,1128,482,3.7562,139700,"INLAND"
"2786",-118.16,33.92,36,2062,351,1134,358,4.4881,218900,"<1H OCEAN"
"2787",-117.25,32.77,35,2494,690,1126,624,4.0313,385300,"NEAR OCEAN"
"2788",-116.95,32.96,18,2087,353,992,329,4.5,222600,"<1H OCEAN"
"2789",-118.27,33.91,32,2238,471,1292,467,1.1705,110600,"<1H OCEAN"
"2790",-117.71,34.1,52,567,152,2688,126,1.875,212500,"INLAND"
"2791",-117.15,32.71,52,217,82,NA,93,1.6607,137500,"NEAR OCEAN"
"2792",-119.03,35.34,34,2221,436,1131,408,3.0486,68500,"INLAND"
"2793",-120.6,35.1,16,3290,686,NA,655,2.6875,178200,"<1H OCEAN"
"2794",-121.29,38.12,18,1534,275,741,263,3.9607,132500,"INLAND"
"2795",-121.84,37.35,22,2914,768,NA,762,2.2031,164000,"<1H OCEAN"
"2796",-121.45,38.54,47,1159,250,810,244,2.7787,56000,"INLAND"
"2797",-122.02,37.96,25,2615,368,935,366,NA,305100,"NEAR BAY"
"2798",-118.17,33.77,45,2151,643,1047,579,3.1149,218800,"NEAR OCEAN"
"2799",-122.48,37.71,39,3615,632,1571,615,5.1149,314200,"NEAR OCEAN"
"2800",-118.17,34.07,37,1155,225,814,241,3.875,148500,"<1H OCEAN"
"2801",-122.09,37.35,30,1502,186,NA,180,NA,500001,"NEAR BAY"
"2802",-121.74,38.15,22,1910,326,1001,345,4.8173,115800,"INLAND"
"2803",-117.1,32.73,24,2927,704,2005,668,2.2375,102900,"NEAR OCEAN"
"2804",-118.3,33.99,47,2212,533,1903,554,1.9853,101100,"<1H OCEAN"
"2805",-118.07,33.82,27,3481,576,1660,560,5.7965,228200,"<1H OCEAN"
"2806",-118.48,33.99,46,2219,686,1107,590,2.5523,387500,NA
"2807",-117.08,34.96,28,1777,307,721,259,3.6343,79800,"INLAND"
"2808",-117.68,33.59,8,2327,263,899,236,NA,500001,NA
"2809",-121.66,36.7,33,3252,630,2010,641,3.4222,158100,"<1H OCEAN"
"2810",-118.37,34.05,41,2369,544,1252,522,2.9883,296100,"<1H OCEAN"
"2811",-118.3,33.75,48,1958,386,1098,380,4.625,273400,"<1H OCEAN"
"2812",-118.37,34.02,33,2263,430,900,382,4.4028,246800,NA
"2813",-117.37,33.97,40,1166,250,976,244,1.95,84800,"INLAND"
"2814",-120.48,37.34,8,6146,1017,2821,987,4.67,127600,"INLAND"
"2815",-121.94,37.25,16,3942,749,1894,737,5.2894,332800,NA
"2816",-118.22,33.9,40,1802,496,NA,468,2.3542,97900,"<1H OCEAN"
"2817",-121.06,38.88,17,7635,1284,3096,1227,4.2917,184300,"INLAND"
"2818",-121.83,36.61,27,2248,466,1644,453,3.2545,131200,"<1H OCEAN"
"2819",-118.17,33.8,26,1589,380,883,366,3.5313,187500,"NEAR OCEAN"
"2820",-122.32,37.52,17,6645,1034,2557,1032,NA,480800,NA
"2821",-123.82,40.16,19,2283,634,1184,453,1.2227,76800,"<1H OCEAN"
"2822",-118.19,33.99,36,1273,379,1398,353,2.4516,147800,"<1H OCEAN"
"2823",-121.71,38.72,32,710,155,550,154,2.8882,151400,"INLAND"
"2824",-121.83,38.43,24,1307,314,917,291,2.2244,98100,"INLAND"
"2825",-120.87,35.41,16,2168,444,782,374,3.0187,278100,"NEAR OCEAN"
"2826",-118.73,34.29,11,5451,736,NA,752,NA,343900,NA
"2827",-122.18,39.93,35,1387,272,610,237,2.1759,59500,"INLAND"
"2828",-122.34,37.93,45,2225,486,1304,459,2.64,112100,"NEAR BAY"
"2829",-122.43,37.77,52,2714,779,1438,733,3.6031,275000,"NEAR BAY"
"2830",-117.95,33.63,17,6745,1547,2688,1535,3.9917,271600,"<1H OCEAN"
"2831",-117.88,33.88,15,957,360,615,370,3.0263,162500,"<1H OCEAN"
"2832",-117.43,34.1,34,1345,265,834,290,3.7011,99500,"INLAND"
"2833",-118.12,34.08,36,2433,585,1565,563,3.2344,234900,"<1H OCEAN"
"2834",-122.31,38,29,3108,534,1687,516,4.3333,170800,"NEAR BAY"
"2835",-121.06,38.98,14,2267,355,1140,369,4.7019,212800,NA
"2836",-118.39,33.85,17,1610,379,670,341,4.3594,349000,"<1H OCEAN"
"2837",-119.12,35.41,12,5589,941,3018,917,4.4561,96900,"INLAND"
"2838",-120.68,35.25,16,4208,897,1634,806,2.2868,233700,"NEAR OCEAN"
"2839",-124.18,40.79,40,1398,311,788,279,1.4668,64600,"NEAR OCEAN"
"2840",-118.11,33.92,34,1414,263,983,264,4.1767,156600,"<1H OCEAN"
"2841",-118.03,33.92,35,2108,405,1243,394,3.6731,167000,"<1H OCEAN"
"2842",-118.12,34.04,35,1038,209,NA,190,5.9214,254900,"<1H OCEAN"
"2843",-118.45,34.21,30,2331,733,2172,707,2.1888,195600,"<1H OCEAN"
"2844",-118.35,33.91,28,2108,534,1485,536,4.0775,241400,"<1H OCEAN"
"2845",-118.34,34.08,52,2756,542,971,510,5.5871,500001,NA
"2846",-122.26,38.11,52,793,216,505,194,1.9667,93800,"NEAR BAY"
"2847",-121.89,36.59,32,784,112,262,114,NA,500001,"NEAR OCEAN"
"2848",-120.97,37.67,16,1499,250,1292,271,4.3851,117300,"INLAND"
"2849",-118.24,33.88,37,1843,366,1207,351,2.4821,111000,"<1H OCEAN"
"2850",-120.08,34.64,18,2375,429,1048,369,4.2222,375000,"NEAR OCEAN"
"2851",-122.84,38.07,31,1858,367,701,297,3.8269,270700,"NEAR OCEAN"
"2852",-117.45,34.11,7,6356,1244,4052,1164,2.9112,121700,"INLAND"
"2853",-121.5,38.53,37,3642,684,1508,657,3.5231,114300,"INLAND"
"2854",-118.42,34.01,29,1996,489,960,449,3.6611,344200,"<1H OCEAN"
"2855",-121.37,37.77,19,2610,474,NA,452,4.1298,222800,NA
"2856",-117.66,34,5,1387,236,NA,270,5.411,201100,"INLAND"
"2857",-118.36,34.1,52,1295,281,578,273,2.976,405100,"<1H OCEAN"
"2858",-121.18,37.96,35,411,74,193,59,2.5625,146900,"INLAND"
"2859",-119.78,36.77,45,1315,256,666,240,2.3562,58100,"INLAND"
"2860",-118.17,33.98,27,1871,556,2542,581,2.8427,164400,"<1H OCEAN"
"2861",-117.29,34.14,45,1598,314,771,319,2.5417,82900,"INLAND"
"2862",-121.06,39.25,17,3127,539,1390,520,3.9537,172800,"INLAND"
"2863",-121.79,37.99,10,4156,609,1878,586,5.6506,178600,"INLAND"
"2864",-122.13,37.46,35,1321,300,1133,287,3.7312,159600,"NEAR BAY"
"2865",-122.49,37.89,23,1650,403,541,336,6.0238,500001,"NEAR BAY"
"2866",-118.17,33.94,17,1145,209,NA,202,4.6389,165500,"<1H OCEAN"
"2867",-117.82,33.75,24,893,209,342,197,2.8261,146500,"<1H OCEAN"
"2868",-122.18,38.17,7,4093,651,2228,646,5.2523,161300,"NEAR BAY"
"2869",-114.66,32.74,17,1388,386,775,320,1.2049,44000,"INLAND"
"2870",-118.14,34.7,36,1205,317,678,290,2.0182,98400,"INLAND"
"2871",-121.79,37.23,17,2281,359,1226,394,5.4193,259500,"<1H OCEAN"
"2872",-119.27,34.27,52,1577,343,NA,335,3.5893,206600,"NEAR OCEAN"
"2873",-117.27,34.1,9,3904,1042,3688,896,1.8022,78000,"INLAND"
"2874",-117.78,33.78,6,9792,1283,3744,1179,NA,481500,"<1H OCEAN"
"2875",-118.31,33.94,40,1323,243,684,229,3.2206,145800,"<1H OCEAN"
"2876",-121.86,37.21,23,2552,305,916,316,NA,500001,"<1H OCEAN"
"2877",-119.55,36.6,18,2379,448,1638,436,2.309,57100,"INLAND"
"2878",-117.4,33.85,9,7538,1125,3450,1077,5.4625,223600,"INLAND"
"2879",-122.04,36.98,35,2155,355,866,335,5.6188,404700,"NEAR OCEAN"
"2880",-117.09,32.66,38,833,206,570,182,1.8333,127100,"NEAR OCEAN"
"2881",-117.9,33.66,4,456,91,623,84,NA,192600,"<1H OCEAN"
"2882",-121.04,37.3,6,2657,486,1409,392,3.3824,115500,"INLAND"
"2883",-118.11,33.82,37,1987,347,1095,357,4.3203,232800,"<1H OCEAN"
"2884",-118.08,33.89,33,2131,435,2045,426,4,145700,"<1H OCEAN"
"2885",-121.28,37.92,36,499,115,451,124,2.1705,60300,"INLAND"
"2886",-117.24,33.18,19,3337,565,NA,554,5.0195,200200,"<1H OCEAN"
"2887",-122.02,37.38,43,1261,317,836,333,4.0911,224600,"<1H OCEAN"
"2888",-117.87,33.88,28,2612,602,1682,563,3.6417,204300,"<1H OCEAN"
"2889",-122.43,37.77,52,1567,482,654,425,2.6914,366700,"NEAR BAY"
"2890",-116.54,33.8,22,6050,1387,1432,890,2.2216,183900,"INLAND"
"2891",-118.29,34,52,1319,295,898,271,2.7727,128600,"<1H OCEAN"
"2892",-123,38.51,33,1565,390,759,311,2.6726,153100,"NEAR OCEAN"
"2893",-117.25,32.79,27,848,300,455,298,3.0774,275000,"NEAR OCEAN"
"2894",-117.41,34.58,14,859,212,541,181,1.6838,57900,"INLAND"
"2895",-117.75,34.01,4,22128,3522,10450,3258,6.1287,289600,"<1H OCEAN"
"2896",-118.23,34.21,50,309,47,NA,45,NA,285000,NA
"2897",-117.77,33.71,15,2102,295,1060,303,NA,337100,"<1H OCEAN"
"2898",-117.74,34.1,29,2742,488,2477,532,3.5072,121900,"INLAND"
"2899",-121.96,38.35,20,1415,266,667,250,4.0938,117300,"INLAND"
"2900",-117.01,32.7,7,2327,490,NA,445,3.3553,132200,"NEAR OCEAN"
"2901",-122.68,38.43,18,2723,529,1150,520,3.5885,191900,"<1H OCEAN"
"2902",-118.19,34.05,41,1098,264,1178,245,2.1058,124300,"<1H OCEAN"
"2903",-117.06,32.61,24,4369,1353,3123,1247,2.0571,152300,"NEAR OCEAN"
"2904",-121.56,39.11,18,2171,480,1527,447,2.3011,57500,"INLAND"
"2905",-118.08,33.82,30,2636,652,3412,649,2.8095,118300,"<1H OCEAN"
"2906",-121.8,38.67,10,2086,380,1073,378,4.5526,154400,"INLAND"
"2907",-117.24,34.04,17,3362,507,1520,496,NA,214500,"INLAND"
"2908",-121.81,37.27,22,2996,695,2169,607,4.3438,209700,"<1H OCEAN"
"2909",-118.38,34.03,43,912,255,705,246,2.6402,185700,"<1H OCEAN"
"2910",-121.54,39.13,18,4289,1021,2707,939,1.3375,59600,"INLAND"
"2911",-118.42,34.2,34,161,48,66,33,1,187500,"<1H OCEAN"
"2912",-120.46,38.15,16,4221,781,1516,697,2.3816,116000,"INLAND"
"2913",-122.49,38.27,8,5092,988,1657,936,3.5625,213200,"NEAR BAY"
"2914",-118.52,34.22,35,1275,222,NA,226,5.0282,195400,"<1H OCEAN"
"2915",-121.75,36.93,24,4026,881,NA,863,3.1327,218100,"<1H OCEAN"
"2916",-121.83,37.37,43,1461,284,800,258,3.2279,182400,"<1H OCEAN"
"2917",-117.3,33.06,31,2128,520,1049,485,4.027,290000,"NEAR OCEAN"
"2918",-117.95,34.09,21,2215,484,1792,419,2.8375,166500,"<1H OCEAN"
"2919",-118.32,33.98,49,1993,446,1052,394,2.2138,119800,"<1H OCEAN"
"2920",-119.01,35.36,38,1838,388,1203,373,1.6797,60700,"INLAND"
"2921",-118.45,34.12,20,10722,1617,3731,1511,NA,500001,"<1H OCEAN"
"2922",-117.18,32.8,10,3821,631,1605,609,5.5454,217100,"NEAR OCEAN"
"2923",-122.25,37.56,19,7976,1406,3437,1338,5.6396,430300,"NEAR BAY"
"2924",-122.46,37.7,37,1028,275,904,261,3.5035,238600,"NEAR OCEAN"
"2925",-119.82,34.44,28,1992,531,1622,509,2.7689,228200,"NEAR OCEAN"
"2926",-117.3,34.24,38,4116,949,1196,422,3.5625,96500,"INLAND"
"2927",-118.3,33.74,40,1896,416,950,383,2.425,255000,"NEAR OCEAN"
"2928",-122.2,37.47,37,1403,369,1587,331,2.8258,232800,"NEAR BAY"
"2929",-120.64,35.26,21,3298,716,1862,687,2.1507,221500,NA
"2930",-117.93,33.64,24,1395,396,1478,404,2.5301,192900,"<1H OCEAN"
"2931",-117.23,32.72,38,2827,581,972,558,3.2361,500001,NA
"2932",-117.95,33.79,34,2912,520,NA,501,4.4667,190600,"<1H OCEAN"
"2933",-118.44,34.28,38,1156,305,NA,289,2.5147,137100,"<1H OCEAN"
"2934",-117.97,33.77,20,1988,424,1277,425,2.9414,162200,"<1H OCEAN"
"2935",-116.51,33.96,16,4913,1395,2518,1132,1.4665,61100,"INLAND"
"2936",-122.23,37.82,52,3051,381,1005,369,NA,466100,"NEAR BAY"
"2937",-122.7,38.99,18,1177,224,181,105,2.3558,134700,"INLAND"
"2938",-122.07,37.72,26,3204,477,1411,484,5.4834,295200,"NEAR BAY"
"2939",-118.19,33.83,42,1773,360,NA,299,4.9,406300,NA
"2940",-117.12,32.59,28,2793,706,1825,676,2.6724,144500,"NEAR OCEAN"
"2941",-121.99,36.98,25,2113,422,1365,439,4.6484,234600,"NEAR OCEAN"
"2942",-118.75,34.42,28,1000,206,545,154,2.4167,191700,"<1H OCEAN"
"2943",-117.93,33.62,33,1890,416,859,329,4.5658,500001,"<1H OCEAN"
"2944",-116.96,34.83,30,1211,289,611,230,1.6667,44700,"INLAND"
"2945",-121.31,38.01,22,2101,514,1304,511,2.8348,101600,"INLAND"
"2946",-118.41,34.02,19,4702,1472,2636,1334,3.3955,225000,NA
"2947",-116.46,33.82,6,4863,920,3010,828,3.9508,104200,"INLAND"
"2948",-121,37.61,36,2647,604,2045,550,2.273,62900,"INLAND"
"2949",-118.41,34,30,3550,934,3738,880,3.191,271200,"<1H OCEAN"
"2950",-122.54,37.72,17,2975,968,1453,828,3.527,318900,"NEAR OCEAN"
"2951",-121.47,38.52,42,2316,515,1597,522,1.8205,60400,"INLAND"
"2952",-118.13,34.2,45,1213,206,529,231,5.6629,234000,"INLAND"
"2953",-121.46,38.63,26,3185,658,2444,626,1.56,67600,"INLAND"
"2954",-118.02,33.96,36,2002,361,913,311,4.5446,244700,NA
"2955",-122.37,40.52,18,4547,774,2269,766,3.7896,98100,"INLAND"
"2956",-118.38,33.83,40,3070,570,1264,506,5.1626,432700,"<1H OCEAN"
"2957",-114.65,34.89,17,2556,587,1005,401,1.6991,69100,"INLAND"
"2958",-117.31,34.1,28,2899,755,2406,655,1.5208,69500,"INLAND"
"2959",-117.1,33.09,5,12045,2162,5640,1997,4.4375,353000,"<1H OCEAN"
"2960",-123.22,39.16,32,1149,187,499,208,3.6587,154600,"<1H OCEAN"
"2961",-116.22,33.7,9,3861,849,NA,401,3.2833,124700,"INLAND"
"2962",-117.65,33.45,15,7468,1275,3033,1217,5.49,239300,NA
"2963",-118.35,34.1,24,5477,1803,2863,1755,1.845,237500,"<1H OCEAN"
"2964",-117.1,32.69,37,1269,340,1369,302,2.2102,87200,"NEAR OCEAN"
"2965",-122.18,37.77,42,1180,257,877,268,2.8125,97300,"NEAR BAY"
"2966",-120.01,38.91,17,2732,609,1005,499,1.9851,86700,"INLAND"
"2967",-117.53,33.69,6,454,102,213,43,NA,483300,"<1H OCEAN"
